Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Antigua and Barbuda,ATG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,48.63174113,47.0134239,44.22662526,41.65418746,41.94913127,53.77040578,45.43474642,38.16994164,38.01184352,38.55221004
Australia,AUS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,135.8002927,142.1042557,140.108067,139.4980628,135.6667144,141.7047493,138.3395671,133.6438831,126.9621209,129.3173496
Austria,AUT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,86.4399965,83.58975397,84.73708659,84.86296388,86.30279436,93.05163379,93.06245468,89.18355299,84.10247131,81.7652651
Azerbaijan,AZE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,32.86885403,22.09960381,20.76648582,23.00186901,26.0320151,22.92504408,18.29846879,23.12779805,26.39469193
Burundi,BDI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,18.09930663,17.34300794,14.87510956,16.50860113,18.57722612,19.40375432,28.37754821,34.93524923,37.37618345,
Belgium,BEL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,60.80262214,63.61608628,65.33723404,68.16857232,69.36000362,76.12535092,74.75369886,72.60224358,69.27829,68.09837236
Benin,BEN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,16.73570644,17.48237228,16.57791951,16.74641544,17.61070254,15.53712076,15.58607928,17.10004107,18.60833054,18.98016117
Burkina Faso,BFA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,25.03777056,25.8099456,27.42160189,27.14971371,28.34785789,28.67389053,29.48196965,31.64930567,31.91024334,27.15719234
Bangladesh,BGD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,44.40697181,37.79864267,40.44895614,40.02473659,39.03447094,39.16105924,39.08201633,38.95556843,37.64138023,35.81117158
Bulgaria,BGR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.79459702,52.01975022,49.80388812,50.54061195,49.83248484,51.30320436,48.15346474,44.72881378,45.32494022,47.06790249
Bahrain,BHR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,70.5500803,,,,,,,,,
"Bahamas, The",BHS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.08359803,51.94219293,,,,,,,,
Bosnia and Herzegovina,BIH,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,57.96827388,57.17117811,57.52365356,56.65951147,57.16910265,57.65856181,53.28938025,48.09929174,47.34475188,48.26738523
Belarus,BLR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,27.88282009,25.71702914,26.2361144,27.61409406,28.7688813,32.50829684,29.1729869,,,
Belize,BLZ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,45.89121401,44.73528906,44.37636602,45.33084975,45.96264817,55.07824264,47.61783898,42.48679054,42.03925825,41.27758607
Bermuda,BMU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Bolivia,BOL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,51.44887246,57.40864577,47.87330074,52.11611245,54.88626549,69.39912456,62.84883823,62.9475276,60.22197084,59.24277947
Brazil,BRA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,66.82970065,62.19400696,59.4843093,60.21834794,62.79050508,68.69615485,68.80522468,70.60609738,71.07554055,75.61637852
Barbados,BRB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,68.6678574,69.99021454,72.13981081,68.55292775,67.37432057,75.88418473,68.50581282,61.0737155,59.73077301,
Brunei Darussalam,BRN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.43626782,44.30216388,39.46186112,35.0404688,35.70555075,39.68988317,36.26937709,31.55563457,37.08384979,37.70964825
Bhutan,BTN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,42.52914215,44.12893414,48.31302455,54.84782854,59.37341912,67.55249884,65.02449868,67.87143654,71.44366829,51.89777161
Botswana,BWA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,35.99436798,32.69064478,33.95222131,34.73966332,35.9371549,39.72853196,34.53202846,29.88921584,30.05960345,32.92792082
Central African Republic,CAF,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,11.7154336,12.31484324,11.21501773,12.34433199,11.70501456,11.70390713,11.7946888,13.03858265,,
Canada,CAN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Central Europe and the Baltics,CEB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,47.84631144,47.88221216,46.33220943,45.86145581,44.75095497,45.91790055,44.26694995,40.72773091,37.59095535,36.98146571
Switzerland,CHE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,166.7769661,170.3855504,,,,,,,,
Channel Islands,CHI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Chile,CHL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,110.1213984,111.3122092,113.5849147,118.1942309,124.8758096,124.1377752,109.3218896,112.6219934,109.4949726,103.3887139
China,CHN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,149.628832,153.1927618,152.0897475,154.9915602,162.2075662,179.1041002,173.5545187,181.7851624,189.606709,194.1659968
Cote d'Ivoire,CIV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,16.74171163,17.6694308,19.25051348,19.27482783,19.0476722,20.57380249,20.99630382,20.85394728,21.90362936,22.51843295
Cameroon,CMR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,14.19039309,14.37066405,14.06334615,14.68207763,14.09109288,,,,,
"Congo, Dem. Rep.",COD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,5.931674716,7.112128151,5.535986341,5.917385649,6.63540523,7.773517859,6.764036323,8.540463114,11.28631369,
"Congo, Rep.",COG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,15.22725217,17.93956499,15.78451445,13.00357811,12.63997628,15.55643687,13.90263097,12.76642693,13.79004785,
Colombia,COL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,46.9053936,47.05419781,49.8054214,45.87070747,46.04157811,51.99877906,47.91240607,44.18831296,41.6579212,39.53257606
Comoros,COM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,15.8220262,16.1429577,16.45922046,15.91227287,15.58022375,15.06293807,16.38874278,17.06219908,18.33466965,
Cabo Verde,CPV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,56.41116703,55.10423701,55.42405954,53.66070554,51.63855912,68.45603245,67.56164497,57.91778097,56.3288783,
Costa Rica,CRI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,55.12724843,58.63805377,59.68590601,60.30445947,56.17810651,60.13553309,56.58956958,52.66219906,51.11969328,51.96112372
Caribbean small states,CSS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,43.31149857,45.15654535,42.93565711,42.92571266,43.8809623,50.1972369,43.38372215,36.4037462,38.85783627,33.52918917
Cuba,CUB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Curacao,CUW,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Cayman Islands,CYM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Cyprus,CYP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,243.4163373,216.2427574,191.7839322,135.3185992,106.6841407,106.4735203,87.39524438,70.8069404,60.57186138,56.65776315
Czechia,CZE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,49.26044964,50.57218312,50.23244256,50.71851956,49.44010471,51.98299063,52.03612062,48.63476954,47.71952523,48.02833103
Germany,DEU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,76.58150391,75.98868306,76.05908596,76.61884142,77.96569681,83.80937891,82.7038242,81.07918754,77.25348457,
Djibouti,DJI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.7028461,20.43712656,21.17275426,21.63323739,22.35148332,21.15363925,18.59685815,19.83432925,21.8231301,23.10252766
Dominica,DMA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,47.57243201,44.150648,47.22436985,41.65387382,38.35602185,50.75426251,49.38020607,45.8489422,41.77300662,39.38622996
Denmark,DNK,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,170.4826084,167.0593463,162.0560897,161.9602238,161.8986789,163.5367551,155.2293211,143.4060006,147.4820985,144.0931022
Dominican Republic,DOM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,26.03927205,26.90639697,27.58276785,27.39115366,28.0978072,30.62762843,27.7700298,27.96546542,30.84198958,31.92011435
Algeria,DZA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,19.22034514,20.25245482,21.86038558,22.38714887,22.91286954,26.11721342,22.6599904,18.2397846,18.84670252,19.03407767
East Asia & Pacific (excluding high income),EAP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,137.3539129,139.9463008,139.2042953,142.608459,148.2074389,164.3151904,161.2400249,166.775311,173.8751204,178.0218694
Early-demographic dividend,EAR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,45.68171662,46.03811085,45.595454,47.17339008,45.65989131,48.76116876,45.81972853,,,
East Asia & Pacific,EAS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,142.4994804,145.4180612,145.6601161,147.5305859,153.5071725,169.2129774,166.8458802,169.9282802,174.0872564,177.1450235
Europe & Central Asia (excluding high income),ECA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.69596688,55.63820555,54.31953845,50.74837027,48.57914892,55.40194254,51.56874688,42.67212314,40.46029486,39.83146632
Europe & Central Asia,ECS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,93.91238434,93.29384914,89.05923647,88.11310187,87.15392723,95.87207509,90.59712267,87.4789477,81.82485173,79.73099187
Ecuador,ECU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,29.93626137,31.5046558,34.2208461,38.33749475,42.69158202,49.05570507,49.75339812,52.37994877,54.49472517,56.18051592
"Egypt, Arab Rep.",EGY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,26.31639376,34.13486263,27.06982467,24.29527907,22.8487309,25.78947425,28.23075439,30.84700212,29.25782154,27.56922797
Euro area,EMU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,89.01492307,88.05302827,86.99301558,85.77727987,85.06211514,93.78477547,89.12623963,85.10248343,79.81149552,77.44338523
Eritrea,ERI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Spain,ESP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,118.2168903,110.9018342,105.1569882,98.82988692,94.41162629,107.5725239,98.4256245,88.11240654,78.34968329,74.2192018
Estonia,EST,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,67.72204027,68.41240276,62.85953774,60.76372341,58.2395452,62.46749513,59.29423079,57.22718872,57.66109745,60.53542203
Ethiopia,ETH,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
European Union,EUU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,89.03218108,88.22135826,87.00436772,85.69692948,84.75590223,92.67096653,88.30600741,83.91378813,78.47275687,75.58419431
Fragile and conflict affected situations,FCS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,20.24265539,21.43855461,19.73107413,14.33982879,12.64230985,14.33243641,12.96589464,12.12298843,,
Finland,FIN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,94.98506128,94.78437026,94.03175705,94.88152476,95.91938554,101.7382513,100.1402936,96.19779435,93.26658066,92.0344394
Fiji,FJI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,78.76592894,84.42514494,86.20668122,92.79632474,104.1138812,130.0508243,139.1639577,118.3818517,113.6005533,115.3463288
France,FRA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,94.94542023,97.49046876,101.6178302,104.624052,106.9130306,125.3974397,120.7219099,119.290367,112.5673548,107.5826606
Faroe Islands,FRO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,23.29490982,23.13753846,23.24874652,20.32270408,22.86725888,24.16984377,23.42736335,,,
Gabon,GAB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,14.51614723,13.82898955,10.29036221,13.08269307,13.37647797,,,,,
United Kingdom,GBR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,130.0827379,131.480106,132.3332485,132.7833598,131.4430654,145.5720754,136.1615946,126.1263977,117.9783618,112.6618322
Georgia,GEO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,48.23007444,53.99349452,55.06854451,59.51073354,65.01536536,79.03831138,72.89235825,63.05290575,66.05713113,68.0816025
Ghana,GHA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,17.93356705,17.43563866,16.09952014,13.71414322,13.93721139,13.05852886,13.05443112,13.28852379,9.446194974,
Gibraltar,GIB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Guinea,GIN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,11.82084995,10.77225987,9.115691528,9.651737672,10.29189685,10.02309322,9.093582705,,,
"Gambia, The",GMB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,6.092216305,7.052268045,8.202172458,8.152222434,8.875449974,9.620220466,8.725313546,
Guinea-Bissau,GNB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,7.779956348,7.005862806,11.70905744,13.85351741,13.34720626,13.61001782,13.28728825,14.55826881,12.28193748,10.62569288
Equatorial Guinea,GNQ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,12.52625259,14.94685826,14.1214331,14.18824915,15.23950828,12.87089031,10.45427711,8.081929414,5.908424927,
Greece,GRC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,113.4333573,108.6270975,100.6475099,91.2069328,80.21223967,81.27097513,56.19733616,52.45674212,49.21574082,48.54100045
Grenada,GRD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,57.32142857,53.72278409,51.06690575,50.64570309,49.54706523,59.39716954,57.31610561,53.63006155,50.98696627,54.85135712
Greenland,GRL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Guatemala,GTM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,35.26220532,35.70284675,35.16762327,35.04890704,34.07722664,35.85072767,35.66148932,36.59484077,37.13209966,36.78348609
Guam,GUM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Guyana,GUY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,36.50224106,34.95272841,34.06938663,36.57044241,37.09274713,39.17571804,30.82862472,20.18756408,19.92857841,14.95118148
High income,HIC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,138.7946123,140.4453872,142.2804163,138.2735174,145.1205014,162.1362544,159.6333035,147.8853374,147.9154549,156.0173487
"Hong Kong SAR, China",HKG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,207.8993282,214.3001788,223.3718664,219.9081233,236.7400716,258.9028417,259.1839882,264.4421106,248.6079437,231.0377717
Honduras,HND,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.59360022,57.83540236,57.7901975,62.81495971,64.46303283,71.23046368,67.72704719,70.08416262,75.63082478,78.22344042
Heavily indebted poor countries (HIPC),HPC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,18.64371158,19.48475998,19.24440329,19.12713829,19.27904246,20.48363881,20.33180989,21.15283307,22.72299825,
Croatia,HRV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,63.17977432,58.99181748,55.98351911,54.27382531,52.92546418,59.14785985,52.87515915,50.54350724,46.43983333,46.86094101
Haiti,HTI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,10.76792677,10.45527571,9.826318973,11.20633065,10.36870087,8.609335969,8.312279013,8.23905049,5.168111916,4.114252058
Hungary,HUN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,35.09767126,33.31915432,32.39086027,32.26497879,33.17210527,37.62960632,38.41258531,36.0420466,32.87346943,32.43865819
IBRD only,IBD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,97.02926804,98.59010305,98.15356044,103.4702163,105.8585593,120.0104423,116.8417367,128.3181553,130.1798458,133.3399258
IDA & IBRD total,IBT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,91.49657287,93.11892295,92.88577541,97.76584228,99.45032327,112.9320663,110.7018478,120.218985,124.4719902,128.3701696
IDA total,IDA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.02099564,22.52450248,22.90244156,23.16099096,21.68140099,22.52686536,23.17215987,23.5076897,,
IDA blend,IDB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,15.78395263,17.01222352,16.24774639,16.06444178,13.91208115,15.10673765,15.72477017,15.55948483,,
Indonesia,IDN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,39.1187983,39.40242469,38.73234956,38.80544967,38.37269395,38.67953909,36.99082706,35.28843296,36.01288886,36.39245076
IDA only,IDX,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,27.3483811,28.36231414,29.60780305,30.17829923,30.53505065,30.63209576,31.75444954,32.63328848,33.44914396,
Isle of Man,IMN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
India,IND,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,51.86752408,49.10122542,48.7940214,50.33816275,50.74246174,54.50529025,50.14215814,,,
Not classified,INX,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Ireland,IRL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,51.26579726,47.38684144,42.62273403,39.71791066,36.05527226,32.34024643,26.48306201,25.44196667,25.22255537,23.78453756
"Iran, Islamic Rep.",IRN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,56.37195936,57.83133837,,,,,,,,
Iraq,IRQ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,9.875822389,10.07668376,9.549839733,8.580017333,8.808960328,13.31485768,11.19560275,9.541256841,12.55189932,13.95667612
Iceland,ISL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,86.33044925,83.02890194,85.67512707,89.49217567,87.71155478,98.40925425,99.52282079,93.06377835,88.35422343,90.90153133
Israel,ISR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,65.71742137,64.72807708,64.64510895,65.48616793,64.45100081,67.96219124,69.18446191,70.14216057,69.55454966,
Italy,ITA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,86.91585296,84.4917347,80.41671706,76.44822282,73.44040697,82.65282421,76.00512215,69.58686086,63.1270385,60.37012585
Jamaica,JAM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,28.47486454,30.25177871,38.24605195,40.26192404,44.90808398,52.35970172,50.02269672,46.19045219,44.566346,45.13172311
Jordan,JOR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,66.71117103,70.95308036,74.49296984,75.62121457,76.89981396,83.1365318,81.96296221,84.23330035,81.81519529,80.15705126
Japan,JPN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,163.0448209,163.9171247,169.1210925,168.827108,177.3688554,195.5323119,195.6079023,196.5523473,195.2174688,196.7972705
Kazakhstan,KAZ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,37.72910693,33.03022982,29.18759774,25.93253398,24.2664786,25.6352311,26.01022236,25.02189369,26.04595035,27.27967958
Kenya,KEN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,36.69932935,35.57107321,33.1505993,31.19868977,30.83202877,32.14980742,31.12312402,31.25841639,31.79808487,
Kyrgyz Republic,KGZ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,22.81526427,20.61339346,21.40147068,23.37481209,23.30019174,26.61682217,24.1631715,20.79685698,19.94500573,23.1629553
Cambodia,KHM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,55.48954767,61.56088864,65.46272053,73.81642697,84.32367386,103.73277,121.8422312,132.8170461,130.1297204,124.6597657
Kiribati,KIR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
St. Kitts and Nevis,KNA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,53.87850648,51.46865263,49.27459143,49.17011849,48.51728899,61.5059981,68.18093587,63.09597488,61.70759861,63.70697421
"Korea, Rep.",KOR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,125.8588108,128.0406882,129.5391356,133.5041396,142.6524784,154.747902,159.9261202,162.7695017,163.5156315,160.3471827
Kuwait,KWT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,98.51079039,105.1868128,98.69910722,90.62807133,91.95705813,,,,,
Latin America & Caribbean (excluding high income),LAC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,45.13450835,44.28788938,44.20094457,47.93286785,46.23972942,49.87684576,47.63703906,47.56681317,47.7848932,49.69052625
Lao PDR,LAO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Lebanon,LBN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,100.5661239,103.9993482,106.5677251,,,,,,,
Liberia,LBR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,12.74494943,13.0206646,16.75235379,16.97640791,14.30787157,13.41860542,12.89969514,14.78743041,,
Libya,LBY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.51997872,18.88292583,14.78962831,12.84654233,14.62895318,21.83373915,11.03917385,10.71857068,12.21800754,13.04185191
St. Lucia,LCA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,70.90519052,64.04541463,58.87371293,55.90314094,53.96003132,78.60295353,63.04599913,51.07124846,50.61833893,50.71581859
Latin America & Caribbean,LCN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,48.63236067,48.21328837,48.17947609,52.6653474,50.85508684,54.77672446,51.37048034,50.71383815,50.89186643,52.16829345
Least developed countries: UN classification,LDC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,24.98247055,25.79806041,26.67295361,27.16246182,27.92021944,29.50583152,30.33773594,30.14074424,31.62430733,
Low income,LIC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,11.93218467,12.72291257,12.41727511,12.14679106,12.22584966,12.90292338,13.67300316,13.81789166,15.56527679,
Liechtenstein,LIE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Sri Lanka,LKA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,39.38185044,42.47566529,43.88275256,46.69840733,47.00849295,,,,,
Lower middle income,LMC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.88111449,42.97995315,43.44869217,43.72404771,42.88314149,46.47187324,45.31550575,,,
Low & middle income,LMY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,94.8350607,96.58428908,96.77670663,102.3167951,103.967081,118.220822,116.2743987,123.6804808,128.996218,133.7426276
Lesotho,LSO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,18.2736367,18.21289346,20.00384032,20.13140455,21.32246779,21.9341137,22.32877945,21.69606395,24.86673155,25.580568
Late-demographic dividend,LTE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,119.2424168,120.8257506,118.6240549,121.8527376,127.4463474,143.7297944,139.6155411,148.5935167,153.9100001,157.3591765
Lithuania,LTU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.45220094,42.7658484,40.97973743,39.9935535,38.73943365,37.03401083,37.20205671,35.69910956,34.38680734,35.96872691
Luxembourg,LUX,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,91.78405116,96.25308594,100.4731335,105.4950194,109.0122043,110.2121496,102.9976944,102.5489047,93.20533634,85.14360826
Latvia,LVA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,49.99102309,48.36687012,43.68660522,37.90655374,35.71887457,34.73132327,32.45283026,30.99858848,28.56368637,29.53956778
"Macao SAR, China",MAC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,108.5117041,117.6736905,113.6284599,113.8582973,119.7915558,269.837325,232.5239157,287.3598289,146.6692531,129.6302651
St. Martin (French part),MAF,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Morocco,MAR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,78.393398,80.22994968,80.19404817,78.95681018,81.47485955,90.93144498,86.05892119,87.53621776,80.50480858,
Monaco,MCO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Moldova,MDA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,28.93713529,25.842113,23.13367991,23.6435927,25.32422527,28.67481955,28.53093499,27.51064117,25.57731641,29.33181238
Madagascar,MDG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,12.31059239,11.88781403,12.70612262,12.9668769,14.21169155,16.4151092,17.85244468,18.63934396,17.10954507,16.64300307
Maldives,MDV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,29.10147864,30.34762254,31.19896331,31.03786638,31.53933401,53.35516269,39.30898283,35.21696976,35.8362091,35.69283948
"Middle East, North Africa, Afghanistan & Pakistan",MEA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,47.75513958,53.47166757,51.06554295,,,52.50332846,,,,
Mexico,MEX,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,30.83049787,32.95084239,34.34312567,33.61521781,35.58518649,36.93258976,35.05706055,34.24876961,33.1534201,34.58590401
Marshall Islands,MHL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
